,TransactionID,CustomerID,Date,ProductID,Price,Qty,TotalAmount,StoreID
480,TR2859,226,2022-04-02,P1,8800,6,52800,8
481,TR29286,306,2022-04-02,P6,18000,2,36000,5
482,TR37417,53,2022-04-02,P9,10000,5,50000,8
483,TR42721,128,2022-04-02,P4,12000,1,12000,14
484,TR5327,128,2022-04-02,P8,16000,2,32000,13
485,TR56306,395,2022-04-02,P5,4200,4,16800,3
486,TR57094,289,2022-04-02,P9,10000,2,20000,14
487,TR65344,54,2022-04-02,P3,7500,3,22500,1
488,TR65958,54,2022-04-02,P1,8800,3,26400,2
489,TR70798,428,2022-04-02,P3,7500,4,30000,12
490,TR72427,66,2022-04-02,P10,15000,4,60000,13
491,TR74375,220,2022-04-02,P5,4200,5,21000,12
492,TR78838,205,2022-04-02,P2,3200,5,16000,12
493,TR88072,60,2022-04-02,P8,16000,2,32000,13
494,TR96454,379,2022-04-02,P2,3200,5,16000,8
495,TR96549,252,2022-04-02,P5,4200,4,16800,3
496,TR10270,215,2022-05-02,P3,7500,2,15000,14
497,TR13539,360,2022-05-02,P6,18000,2,36000,6
498,TR32416,263,2022-05-02,P5,4200,3,12600,12
499,TR3677,258,2022-05-02,P4,12000,2,24000,6
500,TR54480,417,2022-05-02,P1,8800,8,70400,4
501,TR60591,363,2022-05-02,P4,12000,4,48000,12
502,TR64239,43,2022-05-02,P9,10000,6,60000,8
503,TR66377,156,2022-05-02,P5,4200,4,16800,8
504,TR74879,28,2022-05-02,P5,4200,4,16800,4
505,TR80509,39,2022-05-02,P2,3200,5,16000,4
506,TR94902,127,2022-05-02,P10,15000,2,30000,9
507,TR98495,347,2022-05-02,P6,18000,3,54000,2
508,TR99046,122,2022-05-02,P8,16000,2,32000,2
509,TR17748,92,2022-06-02,P6,18000,3,54000,1
510,TR21924,214,2022-06-02,P7,9400,5,47000,4
511,TR23421,399,2022-06-02,P9,10000,2,20000,7
512,TR28621,63,2022-06-02,P8,16000,3,48000,9
513,TR34922,380,2022-06-02,P8,16000,1,16000,8
514,TR39097,400,2022-06-02,P1,8800,5,44000,10
515,TR39263,157,2022-06-02,P8,16000,3,48000,2
516,TR48375,193,2022-06-02,P2,3200,5,16000,7
517,TR73408,346,2022-06-02,P3,7500,1,7500,14
518,TR82154,303,2022-06-02,P1,8800,7,61600,5
519,TR83612,435,2022-06-02,P5,4200,4,16800,5
520,TR85850,56,2022-06-02,P8,16000,2,32000,6
521,TR89135,72,2022-06-02,P7,9400,3,28200,7
522,TR97622,277,2022-06-02,P9,10000,7,70000,5
523,TR16565,285,2022-07-02,P7,9400,3,28200,11
524,TR17222,32,2022-07-02,P6,18000,2,36000,7
525,TR55079,202,2022-07-02,P9,10000,6,60000,2
526,TR5564,60,2022-07-02,P8,16000,1,16000,6
527,TR60441,304,2022-07-02,P3,7500,4,30000,10
528,TR65477,413,2022-07-02,P8,16000,3,48000,5
529,TR7048,60,2022-07-02,P7,9400,4,37600,10
530,TR71116,247,2022-07-02,P4,12000,5,60000,12
531,TR84670,380,2022-07-02,P2,3200,4,12800,2
532,TR23384,69,2022-08-02,P2,3200,7,22400,5
533,TR25004,23,2022-08-02,P1,8800,6,52800,9
534,TR31235,369,2022-08-02,P7,9400,6,56400,12
535,TR34015,161,2022-08-02,P6,18000,3,54000,12
536,TR43653,108,2022-08-02,P2,3200,7,22400,4
537,TR44851,105,2022-08-02,P1,8800,9,79200,12
538,TR4647,421,2022-08-02,P4,12000,2,24000,9
539,TR48277,420,2022-08-02,P2,3200,4,12800,13
540,TR56420,341,2022-08-02,P5,4200,3,12600,10
541,TR80968,251,2022-08-02,P1,8800,8,70400,11
542,TR96509,298,2022-08-02,P9,10000,7,70000,12
543,TR15206,367,2022-09-02,P2,3200,4,12800,5
544,TR24859,231,2022-09-02,P9,10000,5,50000,3
545,TR29752,159,2022-09-02,P4,12000,3,36000,1
546,TR4437,101,2022-09-02,P5,4200,3,12600,3
547,TR46491,44,2022-09-02,P7,9400,2,18800,6
548,TR46598,412,2022-09-02,P6,18000,4,72000,3
549,TR52103,296,2022-09-02,P8,16000,2,32000,11
550,TR54439,189,2022-09-02,P5,4200,3,12600,7
551,TR71178,98,2022-09-02,P10,15000,1,15000,2
552,TR71502,213,2022-09-02,P5,4200,5,21000,2
553,TR73369,76,2022-09-02,P5,4200,2,8400,13
554,TR7578,21,2022-09-02,P2,3200,3,9600,11
555,TR76267,120,2022-09-02,P1,8800,5,44000,6
556,TR81230,186,2022-09-02,P2,3200,7,22400,10
557,TR83655,17,2022-09-02,P5,4200,5,21000,3
558,TR87252,279,2022-09-02,P5,4200,2,8400,3
559,TR87762,93,2022-09-02,P2,3200,3,9600,8
560,TR94959,201,2022-09-02,P5,4200,2,8400,1
561,TR16271,396,2022-10-02,P10,15000,2,30000,9
562,TR21798,83,2022-10-02,P9,10000,5,50000,11
563,TR32721,102,2022-10-02,P6,18000,3,54000,2
564,TR33187,300,2022-10-02,P4,12000,1,12000,4
565,TR45401,31,2022-10-02,P7,9400,4,37600,12
566,TR49791,287,2022-10-02,P1,8800,8,70400,7
567,TR60921,108,2022-10-02,P8,16000,1,16000,5
568,TR72115,97,2022-10-02,P10,15000,4,60000,4
569,TR80958,395,2022-10-02,P3,7500,5,37500,6
570,TR8134,5,2022-10-02,P5,4200,5,21000,14
571,TR83719,184,2022-10-02,P8,16000,3,48000,4
572,TR83736,273,2022-10-02,P9,10000,5,50000,1
573,TR99028,407,2022-10-02,P8,16000,1,16000,12
574,TR12602,338,2022-11-02,P2,3200,7,22400,2
575,TR26510,39,2022-11-02,P1,8800,7,61600,6
576,TR27425,17,2022-11-02,P7,9400,5,47000,11
577,TR29921,228,2022-11-02,P6,18000,2,36000,7
578,TR34337,167,2022-11-02,P9,10000,3,30000,5
579,TR34779,379,2022-11-02,P1,8800,9,79200,8
580,TR35259,66,2022-11-02,P7,9400,6,56400,14
581,TR43325,444,2022-11-02,P8,16000,1,16000,11
582,TR5219,143,2022-11-02,P8,16000,2,32000,11
583,TR54004,336,2022-11-02,P3,7500,4,30000,4
584,TR58429,39,2022-11-02,P5,4200,5,21000,3
585,TR58559,164,2022-11-02,P8,16000,2,32000,5
586,TR68369,99,2022-11-02,P4,12000,3,36000,8
587,TR78052,418,2022-11-02,P5,4200,5,21000,5
588,TR91786,86,2022-11-02,P5,4200,4,16800,13
589,TR35051,429,2022-12-02,P6,18000,2,36000,11
590,TR37109,335,2022-12-02,P7,9400,4,37600,3
591,TR54531,292,2022-12-02,P10,15000,2,30000,13
592,TR56104,222,2022-12-02,P5,4200,4,16800,12
593,TR60213,386,2022-12-02,P3,7500,3,22500,9
594,TR7436,341,2022-12-02,P8,16000,1,16000,3
595,TR85229,270,2022-12-02,P9,10000,3,30000,3
596,TR88303,109,2022-12-02,P8,16000,1,16000,1
597,TR88968,171,2022-12-02,P5,4200,3,12600,14
598,TR90253,424,2022-12-02,P9,10000,6,60000,14
599,TR90705,369,2022-12-02,P2,3200,5,16000,14
600,TR15329,362,2022-02-13,P8,16000,2,32000,2
601,TR18434,244,2022-02-13,P9,10000,3,30000,3
602,TR3900,443,2022-02-13,P6,18000,2,36000,7
603,TR41200,146,2022-02-13,P2,3200,5,16000,4
604,TR41341,292,2022-02-13,P9,10000,3,30000,7
605,TR65384,355,2022-02-13,P10,15000,3,45000,3
606,TR7290,353,2022-02-13,P7,9400,2,18800,9
607,TR78942,165,2022-02-13,P1,8800,2,17600,14
608,TR8095,67,2022-02-13,P10,15000,1,15000,3
609,TR80959,115,2022-02-13,P8,16000,3,48000,10
610,TR82012,274,2022-02-13,P5,4200,3,12600,5
611,TR83201,261,2022-02-13,P5,4200,5,21000,8
612,TR98055,352,2022-02-13,P2,3200,4,12800,8
613,TR14949,22,2022-02-14,P4,12000,4,48000,5
614,TR16538,153,2022-02-14,P10,15000,3,45000,3
615,TR31406,237,2022-02-14,P3,7500,3,22500,13
616,TR31647,152,2022-02-14,P6,18000,2,36000,4
617,TR4200,196,2022-02-14,P8,16000,3,48000,3
618,TR45517,43,2022-02-14,P6,18000,4,72000,3
619,TR46450,162,2022-02-14,P1,8800,5,44000,11
620,TR5293,233,2022-02-14,P10,15000,4,60000,6
621,TR67146,310,2022-02-14,P3,7500,6,45000,2
622,TR67365,232,2022-02-14,P10,15000,2,30000,1
623,TR8299,305,2022-02-14,P5,4200,5,21000,5
624,TR84220,380,2022-02-14,P8,16000,3,48000,14
625,TR88291,84,2022-02-14,P3,7500,5,37500,9
626,TR25493,131,2022-02-15,P3,7500,4,30000,13
627,TR33463,45,2022-02-15,P10,15000,5,75000,6
628,TR38558,308,2022-02-15,P2,3200,6,19200,11
629,TR40808,73,2022-02-15,P7,9400,3,28200,14
630,TR41300,57,2022-02-15,P9,10000,7,70000,3
631,TR54172,365,2022-02-15,P10,15000,3,45000,7
632,TR58624,445,2022-02-15,P7,9400,6,56400,1
633,TR6251,174,2022-02-15,P5,4200,4,16800,6
634,TR66239,443,2022-02-15,P5,4200,5,21000,14
635,TR75389,73,2022-02-15,P5,4200,4,16800,7
636,TR82838,101,2022-02-15,P10,15000,4,60000,9
637,TR93127,311,2022-02-15,P6,18000,1,18000,6
638,TR12915,376,2022-02-16,P9,10000,4,40000,14
639,TR1540,279,2022-02-16,P9,10000,6,60000,1
640,TR28806,109,2022-02-16,P1,8800,5,44000,13
641,TR38231,384,2022-02-16,P9,10000,7,70000,12
642,TR40812,177,2022-02-16,P1,8800,3,26400,9
643,TR55516,306,2022-02-16,P4,12000,2,24000,7
644,TR68453,313,2022-02-16,P4,12000,1,12000,10
645,TR88691,239,2022-02-16,P7,9400,3,28200,4
646,TR89248,73,2022-02-16,P3,7500,6,45000,2
647,TR89422,269,2022-02-16,P5,4200,5,21000,10
648,TR90757,338,2022-02-16,P7,9400,4,37600,8
649,TR91651,234,2022-02-16,P3,7500,2,15000,8
650,TR95208,36,2022-02-16,P2,3200,7,22400,12
651,TR12401,17,2022-02-17,P6,18000,1,18000,12
652,TR3972,93,2022-02-17,P3,7500,2,15000,3
653,TR45561,254,2022-02-17,P4,12000,1,12000,9
654,TR48808,289,2022-02-17,P2,3200,6,19200,8
655,TR49092,116,2022-02-17,P5,4200,3,12600,9
656,TR49903,270,2022-02-17,P8,16000,2,32000,12
657,TR50781,370,2022-02-17,P8,16000,2,32000,10
658,TR55120,162,2022-02-17,P5,4200,3,12600,2
659,TR59782,114,2022-02-17,P10,15000,1,15000,9
660,TR65019,302,2022-02-17,P3,7500,6,45000,4
661,TR72122,140,2022-02-17,P1,8800,3,26400,3
662,TR74224,91,2022-02-17,P3,7500,4,30000,8
663,TR77859,435,2022-02-17,P9,10000,5,50000,9
664,TR90393,333,2022-02-17,P3,7500,5,37500,11
665,TR92478,42,2022-02-17,P8,16000,2,32000,8
666,TR93081,359,2022-02-17,P10,15000,1,15000,3
667,TR2544,101,2022-02-18,P3,7500,4,30000,4
668,TR33755,188,2022-02-18,P9,10000,4,40000,10
669,TR54171,101,2022-02-18,P10,15000,2,30000,8
670,TR60485,438,2022-02-18,P2,3200,4,12800,8
671,TR63147,246,2022-02-18,P3,7500,1,7500,14
672,TR73257,176,2022-02-18,P2,3200,6,19200,2
673,TR79756,63,2022-02-18,P5,4200,5,21000,13
674,TR82004,204,2022-02-18,P7,9400,2,18800,9
675,TR88302,13,2022-02-18,P5,4200,5,21000,3
676,TR92144,4,2022-02-18,P1,8800,5,44000,6
677,TR92560,215,2022-02-18,P7,9400,5,47000,7
678,TR93452,221,2022-02-18,P8,16000,2,32000,10
679,TR10670,223,2022-02-19,P7,9400,6,56400,11
680,TR12381,261,2022-02-19,P9,10000,6,60000,10
681,TR31972,157,2022-02-19,P2,3200,7,22400,13
682,TR4732,162,2022-02-19,P7,9400,3,28200,3
683,TR50286,391,2022-02-19,P8,16000,3,48000,8
684,TR50313,85,2022-02-19,P5,4200,3,12600,9
685,TR6443,182,2022-02-19,P5,4200,3,12600,3
686,TR66033,124,2022-02-19,P4,12000,2,24000,11
687,TR68401,153,2022-02-19,P8,16000,2,32000,4
688,TR73100,377,2022-02-19,P10,15000,3,45000,11
689,TR75016,196,2022-02-19,P8,16000,2,32000,6
690,TR80197,291,2022-02-19,P10,15000,1,15000,4
691,TR12740,263,2022-02-20,P5,4200,4,16800,12
692,TR49367,8,2022-02-20,P8,16000,1,16000,14
693,TR61464,231,2022-02-20,P3,7500,4,30000,12
694,TR68337,202,2022-02-20,P7,9400,6,56400,4
695,TR809,110,2022-02-20,P10,15000,2,30000,10
696,TR83326,210,2022-02-20,P8,16000,1,16000,14
697,TR9376,240,2022-02-20,P7,9400,4,37600,9
698,TR10469,275,2022-02-21,P3,7500,2,15000,5
699,TR11166,129,2022-02-21,P10,15000,3,45000,13
700,TR16611,430,2022-02-21,P8,16000,3,48000,13
701,TR22908,115,2022-02-21,P7,9400,6,56400,5
702,TR22968,380,2022-02-21,P2,3200,6,19200,13
703,TR23981,182,2022-02-21,P7,9400,5,47000,14
704,TR29122,44,2022-02-21,P8,16000,3,48000,3
705,TR54634,417,2022-02-21,P2,3200,4,12800,11
706,TR82002,181,2022-02-21,P5,4200,5,21000,6
707,TR90976,58,2022-02-21,P2,3200,4,12800,4
708,TR93475,65,2022-02-21,P5,4200,5,21000,1
709,TR95650,372,2022-02-21,P8,16000,3,48000,8
710,TR98774,13,2022-02-21,P3,7500,4,30000,7
711,TR11656,340,2022-02-22,P5,4200,2,8400,5
712,TR15420,404,2022-02-22,P9,10000,4,40000,11
713,TR26241,323,2022-02-22,P1,8800,4,35200,13
714,TR29564,252,2022-02-22,P10,15000,1,15000,14
715,TR46326,165,2022-02-22,P9,10000,7,70000,12
716,TR50463,402,2022-02-22,P4,12000,3,36000,14
717,TR62611,20,2022-02-22,P7,9400,2,18800,6
718,TR74694,143,2022-02-22,P4,12000,3,36000,10
719,TR86914,190,2022-02-22,P7,9400,4,37600,7
720,TR87911,428,2022-02-22,P2,3200,5,16000,12
721,TR93693,55,2022-02-22,P2,3200,7,22400,3
722,TR96631,383,2022-02-22,P3,7500,2,15000,14
723,TR99067,254,2022-02-22,P2,3200,5,16000,4
724,TR10495,424,2022-02-23,P8,16000,1,16000,13
725,TR16968,175,2022-02-23,P8,16000,3,48000,5
726,TR21266,13,2022-02-23,P8,16000,1,16000,10
727,TR3053,85,2022-02-23,P5,4200,5,21000,8
728,TR40083,288,2022-02-23,P1,8800,9,79200,4
729,TR42844,362,2022-02-23,P4,12000,3,36000,13
730,TR45473,352,2022-02-23,P5,4200,5,21000,13
731,TR47197,272,2022-02-23,P10,15000,5,75000,2
732,TR54475,1,2022-02-23,P8,16000,1,16000,9
733,TR57090,263,2022-02-23,P1,8800,4,35200,11
734,TR57803,184,2022-02-23,P5,4200,5,21000,5
735,TR64418,417,2022-02-23,P9,10000,1,10000,14
736,TR81816,120,2022-02-23,P1,8800,10,88000,8
737,TR81902,225,2022-02-23,P5,4200,3,12600,13
738,TR89181,29,2022-02-23,P5,4200,5,21000,9
739,TR93840,141,2022-02-23,P6,18000,2,36000,13
740,TR95226,388,2022-02-23,P7,9400,3,28200,3
741,TR99519,197,2022-02-23,P1,8800,9,79200,7
742,TR17924,316,2022-02-24,P4,12000,4,48000,7
743,TR22442,392,2022-02-24,P7,9400,5,47000,11
744,TR34575,444,2022-02-24,P6,18000,1,18000,9
745,TR41753,174,2022-02-24,P9,10000,4,40000,9
746,TR53342,120,2022-02-24,P4,12000,1,12000,2
747,TR54176,13,2022-02-24,P9,10000,1,10000,12
748,TR5763,415,2022-02-24,P7,9400,5,47000,5
749,TR62292,361,2022-02-24,P5,4200,2,8400,6
750,TR87161,55,2022-02-24,P2,3200,3,9600,2
751,TR91689,398,2022-02-24,P5,4200,5,21000,13
752,TR98979,260,2022-02-24,P6,18000,2,36000,1
753,TR17732,43,2022-02-25,P2,3200,6,19200,6
754,TR23439,53,2022-02-25,P6,18000,1,18000,3
755,TR33521,281,2022-02-25,P5,4200,4,16800,5
756,TR37598,67,2022-02-25,P3,7500,5,37500,4
757,TR5583,240,2022-02-25,P5,4200,4,16800,3
758,TR59484,15,2022-02-25,P2,3200,5,16000,8
759,TR67161,133,2022-02-25,P9,10000,2,20000,13
760,TR82243,283,2022-02-25,P2,3200,7,22400,13
761,TR94290,223,2022-02-25,P1,8800,2,17600,10
762,TR13291,106,2022-02-26,P3,7500,5,37500,11
763,TR13728,27,2022-02-26,P8,16000,3,48000,14
764,TR16793,174,2022-02-26,P2,3200,7,22400,4
765,TR234,167,2022-02-26,P7,9400,6,56400,14
766,TR27027,347,2022-02-26,P10,15000,1,15000,1
767,TR27596,206,2022-02-26,P10,15000,4,60000,8
768,TR30095,272,2022-02-26,P4,12000,1,12000,9
769,TR32741,303,2022-02-26,P7,9400,2,18800,13
770,TR40850,313,2022-02-26,P1,8800,4,35200,13
771,TR5720,108,2022-02-26,P7,9400,5,47000,4
772,TR5904,57,2022-02-26,P10,15000,5,75000,4
773,TR59734,20,2022-02-26,P3,7500,3,22500,13
774,TR65685,68,2022-02-26,P1,8800,10,88000,11
775,TR70082,8,2022-02-26,P8,16000,3,48000,10
776,TR70286,113,2022-02-26,P5,4200,4,16800,9
777,TR71762,349,2022-02-26,P3,7500,6,45000,4
778,TR78268,189,2022-02-26,P1,8800,8,70400,5
779,TR79559,124,2022-02-26,P5,4200,4,16800,6
780,TR86888,72,2022-02-26,P9,10000,2,20000,11
781,TR90790,395,2022-02-26,P9,10000,2,20000,3
782,TR91278,321,2022-02-26,P7,9400,6,56400,5
783,TR22980,396,2022-02-27,P2,3200,6,19200,2
784,TR26560,310,2022-02-27,P1,8800,5,44000,9
785,TR26577,435,2022-02-27,P3,7500,5,37500,12
786,TR39096,186,2022-02-27,P5,4200,4,16800,4
787,TR3951,172,2022-02-27,P6,18000,3,54000,8
788,TR49863,221,2022-02-27,P2,3200,6,19200,12
789,TR53040,2,2022-02-27,P5,4200,4,16800,3
790,TR54890,364,2022-02-27,P10,15000,4,60000,12
791,TR62409,103,2022-02-27,P2,3200,3,9600,1
792,TR6960,13,2022-02-27,P1,8800,5,44000,5
793,TR79552,65,2022-02-27,P2,3200,6,19200,9
794,TR80868,120,2022-02-27,P8,16000,1,16000,7
795,TR84031,175,2022-02-27,P7,9400,5,47000,3
796,TR90717,282,2022-02-27,P10,15000,4,60000,10
797,TR93245,326,2022-02-27,P6,18000,4,72000,5
798,TR95309,61,2022-02-27,P9,10000,5,50000,5
799,TR96032,136,2022-02-27,P10,15000,1,15000,2
800,TR97696,355,2022-02-27,P7,9400,5,47000,10
801,TR10357,197,2022-02-28,P3,7500,5,37500,3
802,TR23843,141,2022-02-28,P10,15000,1,15000,5
803,TR28498,222,2022-02-28,P8,16000,3,48000,2
804,TR3028,377,2022-02-28,P2,3200,6,19200,9
805,TR33274,446,2022-02-28,P4,12000,2,24000,11
806,TR33854,216,2022-02-28,P1,8800,7,61600,1
807,TR44516,420,2022-02-28,P2,3200,7,22400,11
808,TR52498,297,2022-02-28,P2,3200,3,9600,12
809,TR66435,221,2022-02-28,P4,12000,3,36000,14
810,TR81599,433,2022-02-28,P5,4200,5,21000,4
811,TR84380,112,2022-02-28,P3,7500,3,22500,6
812,TR8551,124,2022-02-28,P2,3200,4,12800,9
813,TR96146,108,2022-02-28,P5,4200,5,21000,5
814,TR9718,92,2022-02-28,P8,16000,2,32000,13
815,TR10183,368,2022-01-03,P10,15000,1,15000,2
816,TR13110,267,2022-01-03,P5,4200,2,8400,11
817,TR13285,244,2022-01-03,P1,8800,3,26400,14
818,TR18419,444,2022-01-03,P3,7500,5,37500,13
819,TR22859,445,2022-01-03,P5,4200,2,8400,6
820,TR31256,285,2022-01-03,P5,4200,5,21000,11
821,TR31756,365,2022-01-03,P6,18000,4,72000,6
822,TR33164,342,2022-01-03,P2,3200,4,12800,4
823,TR37464,213,2022-01-03,P7,9400,2,18800,9
824,TR38919,179,2022-01-03,P2,3200,5,16000,3
825,TR39596,440,2022-01-03,P1,8800,5,44000,11
826,TR46900,13,2022-01-03,P7,9400,4,37600,13
827,TR47958,311,2022-01-03,P1,8800,9,79200,3
828,TR75077,65,2022-01-03,P4,12000,2,24000,6
829,TR78899,313,2022-01-03,P2,3200,7,22400,2
830,TR87330,236,2022-01-03,P5,4200,2,8400,11
831,TR93040,346,2022-01-03,P3,7500,2,15000,12
832,TR93130,2,2022-01-03,P2,3200,5,16000,5
833,TR94809,393,2022-01-03,P1,8800,7,61600,2
834,TR10884,300,2022-02-03,P9,10000,1,10000,12
835,TR13266,228,2022-02-03,P4,12000,3,36000,10
836,TR16146,189,2022-02-03,P9,10000,4,40000,5
837,TR2071,46,2022-02-03,P9,10000,6,60000,6
838,TR21226,350,2022-02-03,P5,4200,3,12600,10
839,TR24696,95,2022-02-03,P2,3200,4,12800,8
840,TR27062,263,2022-02-03,P6,18000,3,54000,4
841,TR3460,431,2022-02-03,P8,16000,2,32000,7
842,TR37234,425,2022-02-03,P5,4200,5,21000,11
843,TR42008,409,2022-02-03,P9,10000,7,70000,8
844,TR43969,199,2022-02-03,P6,18000,4,72000,4
845,TR56422,212,2022-02-03,P7,9400,3,28200,12
846,TR56774,280,2022-02-03,P2,3200,7,22400,6
847,TR56905,38,2022-02-03,P5,4200,4,16800,3
848,TR58006,365,2022-02-03,P10,15000,3,45000,12
849,TR58489,207,2022-02-03,P2,3200,6,19200,11
850,TR61030,331,2022-02-03,P2,3200,6,19200,10
851,TR63325,325,2022-02-03,P5,4200,4,16800,4
852,TR65502,130,2022-02-03,P2,3200,4,12800,8
853,TR66071,251,2022-02-03,P8,16000,2,32000,14
854,TR69836,121,2022-02-03,P4,12000,2,24000,13
855,TR7411,100,2022-02-03,P5,4200,4,16800,2
856,TR75842,199,2022-02-03,P10,15000,5,75000,8
857,TR76754,384,2022-02-03,P1,8800,6,52800,10
858,TR79718,322,2022-02-03,P5,4200,3,12600,9
859,TR7991,229,2022-02-03,P1,8800,5,44000,4
860,TR82557,18,2022-02-03,P3,7500,2,15000,6
861,TR83,293,2022-02-03,P5,4200,3,12600,13
862,TR94484,217,2022-02-03,P5,4200,2,8400,7
863,TR97998,346,2022-02-03,P3,7500,1,7500,10
864,TR99645,191,2022-02-03,P10,15000,5,75000,7
865,TR10492,388,2022-03-03,P8,16000,1,16000,3
866,TR11956,83,2022-03-03,P5,4200,3,12600,6
867,TR13638,139,2022-03-03,P5,4200,5,21000,1
868,TR14623,421,2022-03-03,P4,12000,5,60000,2
869,TR15464,127,2022-03-03,P6,18000,2,36000,11
870,TR22245,244,2022-03-03,P10,15000,3,45000,7
871,TR33325,254,2022-03-03,P6,18000,4,72000,3
872,TR35416,354,2022-03-03,P1,8800,8,70400,12
873,TR48165,263,2022-03-03,P10,15000,3,45000,2
874,TR48564,59,2022-03-03,P7,9400,3,28200,11
875,TR58056,27,2022-03-03,P2,3200,3,9600,5
876,TR60144,29,2022-03-03,P7,9400,6,56400,14
877,TR60335,259,2022-03-03,P2,3200,3,9600,14
878,TR61867,165,2022-03-03,P5,4200,4,16800,4
879,TR74302,399,2022-03-03,P5,4200,4,16800,3
880,TR81667,249,2022-03-03,P2,3200,7,22400,4
881,TR81928,389,2022-03-03,P5,4200,2,8400,1
882,TR83807,172,2022-03-03,P1,8800,2,17600,10
883,TR88912,50,2022-03-03,P10,15000,1,15000,10
884,TR897,65,2022-03-03,P5,4200,3,12600,3
885,TR89729,126,2022-03-03,P7,9400,4,37600,13
886,TR91355,170,2022-03-03,P3,7500,5,37500,1
887,TR93283,298,2022-03-03,P2,3200,5,16000,11
888,TR96936,121,2022-03-03,P3,7500,5,37500,1
889,TR9709,94,2022-03-03,P10,15000,2,30000,12
890,TR97478,226,2022-03-03,P6,18000,4,72000,2
891,TR98430,234,2022-03-03,P7,9400,3,28200,11
892,TR25341,270,2022-04-03,P7,9400,4,37600,5
893,TR34368,438,2022-04-03,P2,3200,5,16000,3
894,TR37123,85,2022-04-03,P3,7500,2,15000,9
895,TR38909,285,2022-04-03,P3,7500,4,30000,12
896,TR39176,356,2022-04-03,P10,15000,5,75000,12
897,TR4544,358,2022-04-03,P3,7500,3,22500,11
898,TR53931,31,2022-04-03,P7,9400,2,18800,4
899,TR54885,188,2022-04-03,P1,8800,5,44000,3
900,TR65295,112,2022-04-03,P5,4200,5,21000,5
901,TR66478,133,2022-04-03,P5,4200,3,12600,1
902,TR67562,323,2022-04-03,P2,3200,6,19200,10
903,TR7418,92,2022-04-03,P4,12000,2,24000,1
904,TR79620,212,2022-04-03,P9,10000,4,40000,12
905,TR83712,430,2022-04-03,P2,3200,5,16000,13
906,TR94357,277,2022-04-03,P9,10000,4,40000,14
907,TR97857,208,2022-04-03,P2,3200,5,16000,4
908,TR10918,219,2022-05-03,P5,4200,4,16800,13
909,TR38050,47,2022-05-03,P7,9400,3,28200,14
910,TR41890,199,2022-05-03,P4,12000,3,36000,2
911,TR42708,212,2022-05-03,P8,16000,2,32000,3
912,TR62377,14,2022-05-03,P10,15000,4,60000,12
913,TR72079,126,2022-05-03,P5,4200,2,8400,9
914,TR90751,365,2022-05-03,P1,8800,9,79200,12
915,TR98496,374,2022-05-03,P5,4200,2,8400,6
916,TR11335,305,2022-06-03,P2,3200,4,12800,3
917,TR1674,381,2022-06-03,P10,15000,1,15000,9
918,TR18750,138,2022-06-03,P10,15000,5,75000,7
919,TR24260,322,2022-06-03,P10,15000,2,30000,6
920,TR26867,120,2022-06-03,P8,16000,3,48000,10
921,TR31261,308,2022-06-03,P1,8800,5,44000,9
922,TR37037,104,2022-06-03,P9,10000,2,20000,11
923,TR40997,283,2022-06-03,P2,3200,3,9600,14
924,TR41021,114,2022-06-03,P2,3200,4,12800,2
925,TR47724,293,2022-06-03,P7,9400,3,28200,10
926,TR55212,213,2022-06-03,P7,9400,3,28200,4
927,TR64718,222,2022-06-03,P9,10000,5,50000,6
928,TR7259,422,2022-06-03,P10,15000,5,75000,10
929,TR74684,51,2022-06-03,P7,9400,2,18800,14
930,TR83945,402,2022-06-03,P2,3200,6,19200,14
931,TR96075,63,2022-06-03,P8,16000,3,48000,4
932,TR11672,102,2022-07-03,P5,4200,4,16800,14
933,TR11768,356,2022-07-03,P1,8800,2,17600,6
934,TR46867,263,2022-07-03,P1,8800,9,79200,2
935,TR52577,132,2022-07-03,P3,7500,5,37500,3
936,TR54824,165,2022-07-03,P8,16000,2,32000,9
937,TR62021,66,2022-07-03,P9,10000,6,60000,1
938,TR62324,173,2022-07-03,P2,3200,3,9600,13
939,TR65426,124,2022-07-03,P3,7500,4,30000,14
940,TR78728,258,2022-07-03,P3,7500,5,37500,12
941,TR79324,42,2022-07-03,P10,15000,2,30000,12
942,TR80439,55,2022-07-03,P3,7500,5,37500,8
943,TR81252,352,2022-07-03,P5,4200,5,21000,4
944,TR85821,89,2022-07-03,P1,8800,10,88000,12
945,TR86699,65,2022-07-03,P9,10000,1,10000,9
946,TR94304,438,2022-07-03,P7,9400,5,47000,7
947,TR94525,191,2022-07-03,P8,16000,2,32000,14
948,TR96082,350,2022-07-03,P9,10000,5,50000,6
949,TR99870,431,2022-07-03,P5,4200,4,16800,8
950,TR13511,4,2022-08-03,P3,7500,5,37500,7
951,TR49217,430,2022-08-03,P4,12000,1,12000,13
952,TR57833,355,2022-08-03,P10,15000,2,30000,12
953,TR74939,311,2022-08-03,P5,4200,4,16800,6
954,TR84490,269,2022-08-03,P8,16000,1,16000,2
955,TR92165,365,2022-08-03,P6,18000,3,54000,2
956,TR19367,298,2022-09-03,P7,9400,6,56400,12
957,TR23583,360,2022-09-03,P3,7500,2,15000,2
958,TR26684,40,2022-09-03,P10,15000,2,30000,12
959,TR32237,198,2022-09-03,P2,3200,6,19200,2
960,TR48377,294,2022-09-03,P9,10000,1,10000,12
